token	folio	line	pos	section	left_score	right_score	pred_side	VPCA2
okedy	f108r	27	7	Recipes	6.75	77.0	right	P
qokedy	f108r	27	8	Recipes	45.75	0.0	left	V
okedam	f108r	27	9	Recipes	6.75	77.0	right	P
chdy	f108r	27	10	Recipes	51.0	0.0	left	V
sain	f108r	28	1	Recipes	0.0	0.0	unknown	P
arolkeey	f108r	28	2	Recipes				P
qoal	f108r	28	3	Recipes	0.0	0.0	unknown	P
olkedy	f108r	28	4	Recipes	3.0	5.0	right	P
okaiin	f108r	28	5	Recipes	0.75	77.0	right	P
polchedy	f108r	29	1	Recipes	9.4	4.0	left	V
okedy	f108r	29	2	Recipes	6.75	77.0	right	P
qopchedy	f108r	29	3	Recipes	9.4	34.0	right	P
okeolkey	f108r	29	4	Recipes	6.75	77.0	right	P
teedy	f108r	29	5	Recipes	3.0	0.0	left	V
qotaiin	f108r	29	6	Recipes	0.0	0.0	unknown	P
otedy	f108r	29	7	Recipes	0.0	5.0	right	P
okeedy	f108r	29	8	Recipes	9.75	77.0	right	P
otedam	f108r	29	9	Recipes	0.0	5.0	right	P
ykeol	f108r	30	1	Recipes	46.2	3.5999999999999996	left	V
chedal	f108r	30	2	Recipes	60.4	0.0	left	V
chokedy	f108r	30	3	Recipes	57.75	0.0	left	V
o	f108r	30	4	Recipes	0.0	5.0	right	P
qokedy	f108r	30	5	Recipes	45.75	0.0	left	V
okchedy	f108r	30	6	Recipes	10.15	77.0	right	P
saiin	f108r	30	7	Recipes	0.0	0.0	unknown	P
alkan	f108r	30	8	Recipes				P
keol	f108r	31	1	Recipes	5.0	24.0	right	P
sheody	f108r	31	2	Recipes	6.0	0.0	left	V
qokedy	f108r	31	3	Recipes	45.75	0.0	left	V
qokeedy	f108r	31	4	Recipes	48.75	0.0	left	V
qokoy	f108r	31	5	Recipes	39.75	0.0	left	V
qotedy	f108r	31	6	Recipes	0.0	0.0	unknown	P
otedy	f108r	31	7	Recipes	0.0	5.0	right	P
qokedy	f108r	31	8	Recipes	45.75	0.0	left	V
qokedy	f108r	31	9	Recipes	45.75	0.0	left	V
qokal	f108r	31	10	Recipes	39.75	0.0	left	V
ykedar	f108r	32	1	Recipes	46.2	3.6	left	V
chedy	f108r	32	2	Recipes	60.4	0.0	left	V
qokey	f108r	32	3	Recipes	45.75	0.0	left	V
lkeedy	f108r	32	4	Recipes	6.0	0.0	left	V
otedy	f108r	32	5	Recipes	0.0	5.0	right	P
okedy	f108r	32	6	Recipes	6.75	77.0	right	P
otedy	f108r	32	7	Recipes	0.0	5.0	right	P
otal	f108r	32	8	Recipes	0.0	5.0	right	P
shol	f108r	32	9	Recipes	0.0	0.0	unknown	P
alodar	f108r	32	10	Recipes	0.0	0.0	unknown	P
or	f108r	32	11	Recipes	0.0	5.0	right	P
alold	f108r	32	12	Recipes	0.0	0.0	unknown	P
solkedy	f108r	33	1	Recipes	3.0	0.0	left	V
okchd	f108r	33	2	Recipes	0.75	77.0	right	P
qokedy	f108r	33	3	Recipes	45.75	0.0	left	V
okedy	f108r	33	4	Recipes	6.75	77.0	right	P
okeol	f108r	33	5	Recipes	6.75	77.0	right	P
chdy	f108r	33	6	Recipes	51.0	0.0	left	V
okar	f108r	33	7	Recipes	0.75	77.0	right	P
okedy	f108r	33	8	Recipes	6.75	77.0	right	P
okedy	f108r	33	9	Recipes	6.75	77.0	right	P
chlar	f108r	33	10	Recipes	51.0	0.0	left	V
ycheol	f108r	34	1	Recipes	39.4	0.0	left	V
chckhy	f108r	34	2	Recipes	51.0	24.0	left	V
qokedy	f108r	34	3	Recipes	45.75	0.0	left	V
okain	f108r	34	4	Recipes	0.75	77.0	right	P
pychory	f108r	35	1	Recipes	4.0	0.0	left	V
opchey	f108r	35	2	Recipes	9.4	13.0	right	P
lkeol	f108r	35	3	Recipes	3.0	0.0	left	V
chdar	f108r	35	4	Recipes	51.0	0.0	left	V
shedy	f108r	35	5	Recipes	6.0	0.0	left	V
qofchdy	f108r	35	6	Recipes	0.0	0.0	unknown	P
opalal	f108r	35	7	Recipes	0.0	8.0	right	P
cheedy	f108r	35	8	Recipes	63.4	0.0	left	V
qokalchdy	f108r	35	9	Recipes	39.75	2.0	left	V
opchdy	f108r	35	10	Recipes	0.0	13.0	right	P
okechy	f108r	36	1	Recipes	6.75	77.0	right	P
okeol	f108r	36	2	Recipes	6.75	77.0	right	P
okeedy	f108r	36	3	Recipes	9.75	77.0	right	P
cheedar	f108r	36	4	Recipes	63.4	0.0	left	V
okedy	f108r	36	5	Recipes	6.75	77.0	right	P
qotal	f108r	36	6	Recipes	0.0	0.0	unknown	P
chdy	f108r	36	7	Recipes	51.0	0.0	left	V
chedal	f108r	36	8	Recipes	60.4	0.0	left	V
chedy	f108r	36	9	Recipes	60.4	0.0	left	V
tchedy	f108r	37	1	Recipes	9.4	7.0	left	V
qokey	f108r	37	2	Recipes	45.75	0.0	left	V
okeey	f108r	37	3	Recipes	9.75	77.0	right	P
lkeey	f108r	37	4	Recipes	6.0	0.0	left	V
chedy	f108r	37	5	Recipes	60.4	0.0	left	V
cheokeey	f108r	37	6	Recipes	70.15	0.0	left	V
qokeey	f108r	37	7	Recipes	48.75	0.0	left	V
chedl	f108r	37	8	Recipes	60.4	0.0	left	V
al	f108r	37	9	Recipes	0.0	0.0	unknown	P
lkair	f108r	37	10	Recipes	0.0	0.0	unknown	P
alkeedy	f108r	37	11	Recipes	6.0	0.0	left	V
ram	f108r	37	12	Recipes	0.0	0.0	unknown	P
dcheeody	f108r	38	1	Recipes	44.4	36.0	left	V
cheedy	f108r	38	2	Recipes	63.4	0.0	left	V
qokeedy	f108r	38	3	Recipes	48.75	0.0	left	V
otedy	f108r	38	4	Recipes	0.0	5.0	right	P
qeeey	f108r	38	5	Recipes	3.0	0.0	left	V
chey	f108r	38	6	Recipes	60.4	0.0	left	V
porol	f108r	39	1	Recipes	0.0	0.0	unknown	P
tedo	f108r	39	2	Recipes	0.0	0.0	unknown	P
lchdain	f108r	39	3	Recipes	0.0	2.0	right	P
qokar	f108r	39	4	Recipes	39.75	0.0	left	V
otedy	f108r	39	5	Recipes	0.0	5.0	right	P
otarar	f108r	39	6	Recipes	0.0	5.0	right	P
yty	f108r	39	7	Recipes	0.0	4.0	right	P
sho	f108r	39	8	Recipes	0.0	0.0	unknown	P
qotedy	f108r	39	9	Recipes	0.0	0.0	unknown	P
oteedy	f108r	39	10	Recipes	3.0	5.0	right	P
okedy	f108r	39	11	Recipes	6.75	77.0	right	P
okar	f108r	40	1	Recipes	0.75	77.0	right	P
aiin	f108r	40	2	Recipes	0.0	0.0	unknown	P
okeedy	f108r	40	3	Recipes	9.75	77.0	right	P
qokeedy	f108r	40	4	Recipes	48.75	0.0	left	V
okeeom	f108r	40	5	Recipes	9.75	77.0	right	P
cheykeeed	f108r	40	6	Recipes				P
chol	f108r	40	7	Recipes	51.0	0.0	left	V
qekeey	f108r	40	8	Recipes				P
or	f108r	40	9	Recipes	0.0	5.0	right	P
aiin	f108r	40	10	Recipes	0.0	0.0	unknown	P
chckhom	f108r	40	11	Recipes				P
sheedain	f108r	41	1	Recipes	9.0	0.0	left	V
qokeedy	f108r	41	2	Recipes	48.75	0.0	left	V
chokeedy	f108r	41	3	Recipes	60.75	0.0	left	V
qoteody	f108r	41	4	Recipes	0.0	0.0	unknown	P
keesho	f108r	41	5	Recipes	8.0	24.0	right	P
daiin	f108r	41	6	Recipes	2.0	30.0	right	P
chedy	f108r	41	7	Recipes	60.4	0.0	left	V
keedal	f108r	41	8	Recipes	8.0	24.0	right	P
ar	f108r	41	9	Recipes	0.0	0.0	unknown	P
keodky	f108r	41	10	Recipes	5.0	24.0	right	P
okeey	f108r	42	1	Recipes	9.75	77.0	right	P
qokeey	f108r	42	2	Recipes	48.75	0.0	left	V
qokeedy	f108r	42	3	Recipes	48.75	0.0	left	V
qokeey	f108r	42	4	Recipes	48.75	0.0	left	V
chedal	f108r	42	5	Recipes	60.4	0.0	left	V
chedy	f108r	42	6	Recipes	60.4	0.0	left	V
qokeey	f108r	42	7	Recipes	48.75	0.0	left	V
okeedain	f108r	42	8	Recipes	9.75	77.0	right	P
otain	f108r	42	9	Recipes	0.0	5.0	right	C
oolals	f108r	42	10	Recipes	2.0	5.0	right	P
olkeoy	f108r	43	1	Recipes	3.0	5.0	right	P
okey	f108r	43	2	Recipes	6.75	77.0	right	P
lokeey	f108r	43	3	Recipes	9.75	0.0	left	V
qokedy	f108r	43	4	Recipes	45.75	0.0	left	V
olkechy	f108r	43	5	Recipes	3.0	5.0	right	P
ched	f108r	43	6	Recipes	60.400000000000006	0.0	left	V
ar	f108r	43	7	Recipes	0.0	0.0	unknown	P
olal	f108r	43	8	Recipes	0.0	5.0	right	P
oedy	f108r	43	9	Recipes	2.0	5.0	right	P
qckhy	f108r	43	10	Recipes	0.0	0.0	unknown	P
cseam	f108r	43	11	Recipes	51.0	0.0	left	V
ychey	f108r	44	1	Recipes	39.4	0.0	left	V
chey	f108r	44	2	Recipes	60.4	0.0	left	V
okar	f108r	44	3	Recipes	0.75	77.0	right	P
charam	f108r	44	4	Recipes	51.0	0.0	left	V
otam	f108r	44	5	Recipes	0.0	5.0	right	P
cheody	f108r	44	6	Recipes	60.4	0.0	left	V
dain	f108r	45	1	Recipes	2.0	30.0	right	P
sheckhy	f108r	45	2	Recipes	6.0	0.0	left	V
okeey	f108r	45	3	Recipes	9.75	77.0	right	P
keey	f108r	45	4	Recipes	8.0	24.0	right	P
lchedy	f108r	45	5	Recipes	9.4	2.0	left	V
okeey	f108r	45	6	Recipes	9.75	77.0	right	P
qokedy	f108r	45	7	Recipes	45.75	0.0	left	V
chedy	f108r	45	8	Recipes	60.4	0.0	left	V
dalkedy	f108r	45	9	Recipes	5.0	30.0	right	P
qokedy	f108r	45	10	Recipes	45.75	0.0	left	V
dal	f108r	45	11	Recipes	2.0	30.0	right	P
yteedy	f108r	46	1	Recipes	3.0	4.0	right	P
qokeedy	f108r	46	2	Recipes	48.75	0.0	left	V
qokey	f108r	46	3	Recipes	45.75	0.0	left	V
otedy	f108r	46	4	Recipes	0.0	5.0	right	P
okedy	f108r	46	5	Recipes	6.75	77.0	right	P
qokaiin	f108r	46	6	Recipes	39.75	0.0	left	V
cheodar	f108r	46	7	Recipes	60.4	0.0	left	V
cheey	f108r	46	8	Recipes	63.400000000000006	0.0	left	V
qokedy	f108r	46	9	Recipes	45.75	0.0	left	V
al	f108r	46	10	Recipes	0.0	0.0	unknown	P
yched	f108r	47	1	Recipes	39.4	0.0	left	V
chockhey	f108r	47	2	Recipes	57.0	0.0	left	V
dain	f108r	47	3	Recipes	2.0	30.0	right	P
sheol	f108r	47	4	Recipes	6.0	0.0	left	V
okedy	f108r	47	5	Recipes	6.75	77.0	right	P
lkeedy	f108r	47	6	Recipes	6.0	0.0	left	V
oteedy	f108r	47	7	Recipes	3.0	5.0	right	P
qokeedy	f108r	47	8	Recipes	48.75	0.0	left	V
ched	f108r	47	9	Recipes	60.400000000000006	0.0	left	V
al	f108r	47	10	Recipes	0.0	0.0	unknown	P
keam	f108r	47	11	Recipes				P
pcheedy	f108r	48	1	Recipes	12.4	2.0	left	V
qokeol	f108r	48	2	Recipes	45.75	0.0	left	V
okeol	f108r	48	3	Recipes	6.75	77.0	right	P
keol	f108r	48	4	Recipes	5.0	24.0	right	P
dain	f108r	48	5	Recipes	2.0	30.0	right	P
ar	f108r	48	6	Recipes	0.0	0.0	unknown	P
otedy	f108r	48	7	Recipes	0.0	5.0	right	P
qokedy	f108r	48	8	Recipes	45.75	0.0	left	V
qokeedy	f108r	48	9	Recipes	48.75	0.0	left	V
qokeedy	f108r	48	10	Recipes	48.75	0.0	left	V
lchdy	f108r	48	11	Recipes	0.0	2.0	right	P
oteedy	f108r	49	1	Recipes	3.0	5.0	right	P
lchedy	f108r	49	2	Recipes	9.4	2.0	left	V
qokeedy	f108r	49	3	Recipes	48.75	0.0	left	V
qokeedy	f108r	49	4	Recipes	48.75	0.0	left	V
qokeo	f108r	49	5	Recipes	45.75	0.0	left	V
lchedy	f108r	49	6	Recipes	9.4	2.0	left	V
qokey	f108r	49	7	Recipes	45.75	0.0	left	V
qokeey	f108r	49	8	Recipes	48.75	0.0	left	V
lkedy	f108r	49	9	Recipes	3.0	0.0	left	V
lkedy	f108r	49	10	Recipes	3.0	0.0	left	V
qokeedy	f108r	50	1	Recipes	48.75	0.0	left	V
lchedy	f108r	50	2	Recipes	9.4	2.0	left	V
lkaiin	f108r	50	3	Recipes	0.0	0.0	unknown	P
chdy	f108r	50	4	Recipes	51.0	0.0	left	V
qokey	f108r	50	5	Recipes	45.75	0.0	left	V
okedy	f108r	50	6	Recipes	6.75	77.0	right	P
okaram	f108r	50	7	Recipes	0.75	77.0	right	P
chdar	f108r	50	8	Recipes	51.0	0.0	left	V
or	f108r	50	9	Recipes	0.0	5.0	right	P
okam	f108r	50	10	Recipes	0.75	77.0	right	P
pchedal	f108v	1	1	Recipes	9.4	2.0	left	V
qokeedar	f108v	1	2	Recipes	48.75	0.0	left	V
otedy	f108v	1	3	Recipes	0.0	5.0	right	P
qokeedy	f108v	1	4	Recipes	48.75	0.0	left	V
lky	f108v	1	5	Recipes	0.0	0.0	unknown	P
ltal	f108v	1	6	Recipes	0.0	0.0	unknown	P
aiin	f108v	1	7	Recipes	0.0	0.0	unknown	P
oteo	f108v	1	8	Recipes	0.0	5.0	right	P
fcheey	f108v	1	9	Recipes	12.4	0.0	left	V
otedar	f108v	1	10	Recipes	0.0	5.0	right	P
am	f108v	1	11	Recipes	0.0	0.0	unknown	P
ol	f108v	1	12	Recipes	0.0	5.0	right	P
daiin	f108v	2	1	Recipes	2.0	30.0	right	P
shal	f108v	2	2	Recipes	0.0	0.0	unknown	P
qokedy	f108v	2	3	Recipes	45.75	0.0	left	V
qoeechy	f108v	2	4	Recipes	31.0	0.0	left	V
okain	f108v	2	5	Recipes	0.75	77.0	right	P
oteey	f108v	2	6	Recipes	3.0	5.0	right	P
checkhy	f108v	2	7	Recipes	60.4	0.0	left	V
lkeedy	f108v	2	8	Recipes	6.0	0.0	left	V
qokeedar	f108v	2	9	Recipes	48.75	0.0	left	V
araiin	f108v	2	10	Recipes	0.0	0.0	unknown	P
okam	f108v	2	11	Recipes	0.75	77.0	right	P
ssheedal	f108v	3	1	Recipes	9.0	0.0	left	V
ol	f108v	3	2	Recipes	0.0	5.0	right	P
lkedy	f108v	3	3	Recipes	3.0	0.0	left	V
lkeedy	f108v	3	4	Recipes	6.0	0.0	left	V
chedalkedy	f108v	3	5	Recipes	63.4	0.0	left	V
lkeedy	f108v	3	6	Recipes	6.0	0.0	left	V
qokechedy	f108v	3	7	Recipes	55.15	0.0	left	V
otedain	f108v	3	8	Recipes	0.0	5.0	right	P
oteey	f108v	3	9	Recipes	3.0	5.0	right	P
lol	f108v	3	10	Recipes	0.0	0.0	unknown	P
dchedy	f108v	4	1	Recipes	41.4	36.0	left	V
shedy	f108v	4	2	Recipes	6.0	0.0	left	V
qokeed	f108v	4	3	Recipes	48.75	0.0	left	V
qotedy	f108v	4	4	Recipes	0.0	0.0	unknown	P
qoteedy	f108v	4	5	Recipes	3.0	0.0	left	V
arain	f108v	4	6	Recipes				P
al	f108v	4	7	Recipes	0.0	0.0	unknown	P
keedy	f108v	4	8	Recipes	8.0	24.0	right	P
polaiin	f108v	5	1	Recipes	0.0	0.0	unknown	P
okedain	f108v	5	2	Recipes	6.75	77.0	right	P
okal	f108v	5	3	Recipes	0.75	77.0	right	P
otchedy	f108v	5	4	Recipes	9.4	14.0	right	P
qokeedy	f108v	5	5	Recipes	48.75	0.0	left	V
raraiin	f108v	5	6	Recipes	0.0	0.0	unknown	P
okeedy	f108v	5	7	Recipes	9.75	77.0	right	P
qokar	f108v	5	8	Recipes	39.75	0.0	left	V
qokal	f108v	5	9	Recipes	39.75	0.0	left	V
dam	f108v	5	10	Recipes	2.0	30.0	right	P
oeeedain	f108v	6	1	Recipes				P
chey	f108v	6	2	Recipes	60.4	0.0	left	V
lokeey	f108v	6	3	Recipes	9.75	0.0	left	V
lchedy	f108v	6	4	Recipes	9.4	2.0	left	V
loety	f108v	6	5	Recipes				P
qokeedy	f108v	6	6	Recipes	48.75	0.0	left	V
qokeey	f108v	6	7	Recipes	48.75	0.0	left	V
qokar	f108v	6	8	Recipes	39.75	0.0	left	V
okeedy	f108v	6	9	Recipes	9.75	77.0	right	P
kedarxy	f108v	6	10	Recipes				P
pchedaiin	f108v	7	1	Recipes	9.4	2.0	left	V
okedy	f108v	7	2	Recipes	6.75	77.0	right	P
otedal	f108v	7	3	Recipes	0.0	5.0	right	P
lkedeed	f108v	7	4	Recipes	6.0	0.0	left	V
okedar	f108v	7	5	Recipes	6.75	77.0	right	P
okeey	f108v	7	6	Recipes	9.75	77.0	right	P
qoteol	f108v	7	7	Recipes	0.0	0.0	unknown	P
lkedy	f108v	7	8	Recipes	3.0	0.0	left	V
otey	f108v	7	9	Recipes	0.0	5.0	right	P
raiin	f108v	7	10	Recipes	0.0	0.0	unknown	P
am	f108v	7	11	Recipes	0.0	0.0	unknown	P
ysheedy	f108v	8	1	Recipes	9.0	0.0	left	V
okeedy	f108v	8	2	Recipes	9.75	77.0	right	P
oteedy	f108v	8	3	Recipes	3.0	5.0	right	P
qokeedy	f108v	8	4	Recipes	48.75	0.0	left	V
okeedy	f108v	8	5	Recipes	9.75	77.0	right	P
okeedy	f108v	8	6	Recipes	9.75	77.0	right	P
chedal	f108v	8	7	Recipes	60.4	0.0	left	V
okair	f108v	8	8	Recipes	0.75	77.0	right	P
qoteedar	f108v	8	9	Recipes	3.0	0.0	left	V
aty	f108v	8	10	Recipes	0.0	0.0	unknown	P
qokeeo	f108v	9	1	Recipes	48.75	0.0	left	V
dal	f108v	9	2	Recipes	2.0	30.0	right	P
chedam	f108v	9	3	Recipes	60.4	0.0	left	V
chlal	f108v	9	4	Recipes	51.0	0.0	left	V
okaldain	f108v	9	5	Recipes	0.75	77.0	right	P
sheed	f108v	9	6	Recipes	9.0	0.0	left	V
lchedy	f108v	9	7	Recipes	9.4	2.0	left	V
lkeedy	f108v	9	8	Recipes	6.0	0.0	left	V
chedkel	f108v	9	9	Recipes	63.4	0.0	left	V
cthdy	f108v	9	10	Recipes	51.0	3.0	left	V
ol	f108v	10	1	Recipes	0.0	5.0	right	P
cheey	f108v	10	2	Recipes	63.400000000000006	0.0	left	V
leedaiin	f108v	10	3	Recipes	3.0	0.0	left	V
shckhaiin	f108v	10	4	Recipes	0.0	24.0	right	P
okeal	f108v	10	5	Recipes	6.75	77.0	right	P
okar	f108v	10	6	Recipes	0.75	77.0	right	P
aral	f108v	10	7	Recipes	0.0	0.0	unknown	P
