token_type	n_tokens	n_hit	mean_left	mean_right	net_score	frac_hit	frac_left	frac_right	frac_tie	frac_unknown	maj_side
syly	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
syokeedy	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
syshees	1	1	9.000000	0.000000	9.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sysheos	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
syty	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
t	4	4	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
taidy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taiiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taiin	28	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taikhy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taiky	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taim	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tain	13	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taipar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tair	9	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tairoor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tal	18	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talam	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talchos	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
taldain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taldar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talkl	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
talshdy	1	1	4.000000	0.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
taly	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tam	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tan	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tar	33	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taraiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tarair	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taral	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taram	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tarar	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tarodaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tarol	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taror	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
taros	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tas	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tazain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tcfhy	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tch	1	1	0.000000	65.000000	-65.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchain	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchal	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchalody	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchar	3	3	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchcthy	1	1	0.000000	20.000000	-20.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchd	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdaiin	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdarol	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdoltdy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdor	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdy	13	13	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchdys	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcheain	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheay	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tched	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedaiin	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedair	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedal	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedar	2	2	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchede	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedol	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedor	3	3	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedy	30	30	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchedydy	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheen	1	1	12.400000	7.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheeos	1	1	12.400000	7.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheepchey	1	1	12.400000	9.000000	3.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheey	4	4	12.400000	7.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheo	4	4	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheod	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheodaiin	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheodal	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheodar	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheodl	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheody	5	5	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheoko	1	1	10.150000	7.000000	3.150000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheol	4	4	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheor	2	2	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheorsho	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tcheos	2	2	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchey	15	15	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tchkaiin	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcho	3	3	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchoar	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchoarorshy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchod	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodaiin	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodain	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodairos	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodar	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodls	1	1	2.000000	7.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchodol	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchody	6	6	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchokedy	1	1	6.750000	7.000000	-0.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchoky	2	2	0.750000	7.000000	-6.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchokyd	1	1	0.750000	7.000000	-6.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchol	9	9	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcholdchy	1	1	4.000000	7.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcholkaiin	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcholol	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchols	1	1	2.000000	7.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcholshol	1	1	4.000000	7.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tcholy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchor	19	19	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchory	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchos	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchosos	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchotchol	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchotchor	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchy	16	16	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tchykchy	1	1	0.000000	11.000000	-11.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tdaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tdain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tdam	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tdokchcfhy	1	1	0.750000	6.000000	-5.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tdol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tear	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
techedy	1	1	9.400000	0.000000	9.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
techy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedaiin	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedain	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedair	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedam	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedas	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedcheo	1	1	13.400000	0.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tedo	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedy	37	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tedyol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teear	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teed	2	2	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedain	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedal	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedam	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedan	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedar	2	2	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedaram	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teedy	12	12	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeedy	4	4	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeoar	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeodaiin	2	2	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeody	4	4	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeol	4	4	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeolteedy	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeor	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeos	2	2	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teesody	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teey	16	16	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teeys	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teo	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teoar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teoda	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodal	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodar	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodarody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodeear	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teodeey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teodkaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teody	7	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teodyteytar	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
teoiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teol	10	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teolkechey	1	1	12.400000	0.000000	12.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teolkedain	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teols	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teolshy	1	1	4.000000	0.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
teor	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teos	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teoteey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tesaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tey	7	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
teyteg	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
theody	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tl	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
to	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toairshy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tocheo	2	2	9.400000	0.000000	9.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tochody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tochol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tochso	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tochsy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tockhy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tocpheey	1	1	9.000000	0.000000	9.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tocphol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tocthy	1	1	0.000000	3.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tod	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todaiin	6	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todal	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todalain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todar	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todaraiily	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todashx	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
todeeey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
todky	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tody	7	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toeeedchy	1	1	9.000000	0.000000	9.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
toeeodcthy	1	1	7.000000	3.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
toees	2	2	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tohedy	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
toiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tokain	2	2	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tokar	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tokary	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tokol	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
toky	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tol	37	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tolain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tolair	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
tolchd	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tolchdaiin	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
tolchedy	1	1	9.400000	4.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tolchory	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
told	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toldal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toldshy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toldy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
toleeshal	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
tolkain	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
