idx	token	length	freq	H1_local_bits	n_rules	rule_ids	family_signature	best_pmi_partner
19014	chodair	7	2	13.857592	0			
19015	choky	5	33	9.813198	0			
19016	daiin	5	621	5.579143	0			
19017	otar	4	123	7.915078	0			
19018	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
19019	tocheo	6	2	13.857592	0			
19020	cthor	5	27	10.102705	0			
19021	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
19022	chekaiin	8	4	12.857592	1	chargram:che:left	chargram:che:left	
19023	os	2	23	10.334030	0			
19024	aiin	4	367	6.337956	0			
19025	ol	2	426	6.122883	0			
19026	cheokchey	9	1	14.857592	1	chargram:che:left	chargram:che:left	
19027	qokoiiin	8	2	13.857592	1	chargram:qok:left	chargram:qok:left	
19028	dan	3	15	10.950702	0			
19029	tor	3	15	10.950702	0			
19030	sheor	5	44	9.398161	0			
19031	cheor	5	63	8.880312	1	chargram:che:left	chargram:che:left	
19032	cthey	5	32	9.857592	0			
19033	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
19034	daiin	5	621	5.579143	0			
19035	chekal	6	11	11.398161	1	chargram:che:left	chargram:che:left	
19036	dal	3	212	7.129672	0			
19037	s	1	168	7.465275	0			
19038	chear	5	36	9.687667	1	chargram:che:left	chargram:che:left	
19039	qotam	5	11	11.398161	0			
19040	osheokaiin	10	1	14.857592	0			
19041	sain	4	46	9.334030	0			
19042	ol	2	426	6.122883	0			
19043	shodain	7	4	12.857592	0			
19044	qokar	5	126	7.880312	1	chargram:qok:left	chargram:qok:left	
19045	ain	3	69	8.749068	0			
19046	chekal	6	11	11.398161	1	chargram:che:left	chargram:che:left	
19047	daiin	5	621	5.579143	0			
19048	dar	3	261	6.829686	0			
19049	tosheo	6	1	14.857592	0			
19050	fcheody	7	2	13.857592	0			
19051	shekey	6	4	12.857592	0			
19052	orshos	6	1	14.857592	0			
19053	oiir	4	2	13.857592	0			
19054	cphey	5	4	12.857592	0			
19055	qokeody	7	25	10.213736	1	chargram:qok:left	chargram:qok:left	
19056	cheody	6	61	8.926855	1	chargram:che:left	chargram:che:left	
19057	dal	3	212	7.129672	0			
19058	dy	2	196	7.242882	0			
19059	ykeey	5	47	9.303003	0			
19060	ykeey	5	47	9.303003	0			
19061	odal	4	8	11.857592	0			
19062	shoky	5	7	12.050237	0			
19063	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
19064	chody	5	63	8.880312	0			
19065	okoaiin	7	2	13.857592	1	chargram:ok:left	chargram:ok:left	
19066	dal	3	212	7.129672	0			
19067	chdy	4	114	8.024702	0			
19068	dal	3	212	7.129672	0			
19069	daldy	5	16	10.857592	0			
19070	dcheocy	7	1	14.857592	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
19071	daiin	5	621	5.579143	0			
19072	cthol	5	40	9.535664	0			
19073	daiin	5	621	5.579143	0			
19074	daldy	5	16	10.857592	0			
19075	okeor	5	16	10.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19076	ytey	4	8	11.857592	0			
19077	keor	4	8	11.857592	1	chargram:ke:left	chargram:ke:left	
19078	cheyty	6	1	14.857592	1	chargram:che:left	chargram:che:left	
19079	ochy	4	3	13.272630	0			
19080	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
19081	ykchol	6	3	13.272630	0			
19082	qockhy	6	9	11.687667	0			
19083	okalda	6	1	14.857592	1	chargram:ok:left	chargram:ok:left	
19084	otal	4	117	7.987228	0			
19085	dal	3	212	7.129672	0			
19086	chodar	6	9	11.687667	0			
19087	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
19088	dalg	4	1	14.857592	0			
19089	sal	3	43	9.431328	0			
19090	shol	4	135	7.780777	0			
19091	ykol	4	11	11.398161	0			
19092	dar	3	261	6.829686	0			
19093	am	2	78	8.572190	0			
19094	shol	4	135	7.780777	0			
19095	ckhy	4	24	10.272630	0			
19096	dolchoy	7	1	14.857592	0			
19097	dalshdy	7	3	13.272630	0			
19098	okeol	5	52	9.157153	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19099	dydchy	6	1	14.857592	0			
19100	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
19101	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
19102	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
19103	dal	3	212	7.129672	0			
19104	chol	4	263	6.818673	0			
19105	dam	3	82	8.500040	0			
19106	qoeey	5	10	11.535664	1	chargram:qoe:left	chargram:qoe:left	
19107	saiin	5	106	8.129672	0			
19108	ols	3	17	10.770129	0			
19109	chokaiin	8	10	11.535664	0			
19110	sar	3	64	8.857592	0			
19111	a	1	3	13.272630	0			
19112	daiin	5	621	5.579143	0			
19113	ckhey	5	24	10.272630	0			
19114	qotchy	6	41	9.500040	0			
19115	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
19116	ycheo	5	8	11.857592	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19117	cthody	6	15	10.950702	0			
19118	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
19119	olkeeycthy	10	1	14.857592	0			
19120	koeeorain	9	1	14.857592	0			
19121	otor	4	38	9.609665	0			
19122	chos	4	25	10.213736	0			
19123	opol	4	3	13.272630	0			
19124	olaiin	6	35	9.728309	0			
19125	opal	4	9	11.687667	0			
19126	daiin	5	621	5.579143	0			
19127	poleeol	7	1	14.857592	0			
19128	qokeol	6	40	9.535664	1	chargram:qok:left	chargram:qok:left	
19129	qokchod	7	2	13.857592	1	chargram:qok:left	chargram:qok:left	
19130	chody	5	63	8.880312	0			
19131	cthom	5	8	11.857592	0			
19132	yshol	5	2	13.857592	0			
19133	tor	3	15	10.950702	0			
19134	sheor	5	44	9.398161	0			
19135	qotchor	7	6	12.272630	0			
19136	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
19137	darala	6	1	14.857592	0			
19138	dair	4	73	8.667768	0			
19139	shkeeo	6	2	13.857592	0			
19140	s	1	168	7.465275	0			
19141	sary	4	7	12.050237	0			
19142	okor	4	20	10.535664	1	chargram:ok:left	chargram:ok:left	
19143	ykarshy	7	1	14.857592	0			
19144	lkaldy	6	1	14.857592	0			
19145	okchod	6	2	13.857592	1	chargram:ok:left	chargram:ok:left	
19146	qofchol	7	2	13.857592	0			
19147	ytor	4	10	11.535664	0			
19148	ckhy	4	24	10.272630	0			
19149	lpychol	7	1	14.857592	0			
19150	sho	3	84	8.465275	0			
19151	ol	2	426	6.122883	0			
19152	okachey	7	1	14.857592	1	chargram:ok:left	chargram:ok:left	
19153	s	1	168	7.465275	0			
19154	sheom	5	3	13.272630	0			
19155	keol	4	15	10.950702	1	chargram:ke:left	chargram:ke:left	
19156	dchy	4	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
19157	dasady	6	1	14.857592	0			
19158	tol	3	37	9.648139	0			
19159	otchol	6	21	10.465275	0			
19160	shorydar	8	1	14.857592	0			
19161	qokeos	6	5	12.535664	1	chargram:qok:left	chargram:qok:left	
19162	okeoschso	9	1	14.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19163	chol	4	263	6.818673	0			
19164	ytod	4	1	14.857592	0			
19165	qokeor	6	17	10.770129	1	chargram:qok:left	chargram:qok:left	
19166	dolshy	6	1	14.857592	0			
19167	dol	3	89	8.381859	0			
19168	chos	4	25	10.213736	0			
19169	qocthy	6	6	12.272630	0			
19170	qokcho	6	6	12.272630	1	chargram:qok:left	chargram:qok:left	
19171	shko	4	1	14.857592	0			
19172	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
19173	oteey	5	117	7.987228	0			
19174	chofy	5	1	14.857592	0			
19175	ykeody	6	12	11.272630	0			
19176	qokod	5	5	12.535664	1	chargram:qok:left	chargram:qok:left	
19177	kor	3	18	10.687667	0			
19178	sheol	5	90	8.365739	0			
19179	qodar	5	11	11.398161	0			
19180	oko	3	7	12.050237	1	chargram:ok:left	chargram:ok:left	
19181	ykeey	5	47	9.303003	0			
19182	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
19183	qodar	5	11	11.398161	0			
19184	qokeed	6	13	11.157153	1	chargram:qok:left	chargram:qok:left	
19185	s	1	168	7.465275	0			
19186	choky	5	33	9.813198	0			
19187	soeeol	6	1	14.857592	0			
19188	qoteody	7	11	11.398161	0			
19189	s	1	168	7.465275	0			
19190	cheey	5	134	7.791503	1	chargram:che:left	chargram:che:left	
19191	chor	4	140	7.728309	0			
19192	ckhs	4	1	14.857592	0			
19193	saiin	5	106	8.129672	0			
19194	ctheo	5	1	14.857592	0			
19195	s	1	168	7.465275	0			
19196	ar	2	297	6.643273	0			
19197	al	2	211	7.136493	0			
19198	aral	4	15	10.950702	0			
19199	oys	3	1	14.857592	0			
19200	ol	2	426	6.122883	0			
19201	cheo	4	45	9.365739	1	chargram:che:left	chargram:che:left	
19202	ro	2	9	11.687667	0			
19203	daiin	5	621	5.579143	0			
19204	shese	5	1	14.857592	0			
19205	shodaiin	8	20	10.535664	0			
19206	sheos	5	11	11.398161	0			
19207	qokoor	6	1	14.857592	1	chargram:qok:left	chargram:qok:left	
19208	s	1	168	7.465275	0			
19209	oin	3	4	12.857592	0			
19210	sam	3	8	11.857592	0			
19211	shy	3	72	8.687667	0			
19212	tchody	6	6	12.272630	0			
19213	okeeom	6	2	13.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19214	dshcheal	8	1	14.857592	0			
19215	sheol	5	90	8.365739	0			
19216	qodar	5	11	11.398161	0			
19217	ykeeol	6	8	11.857592	0			
19218	dar	3	261	6.829686	0			
19219	chody	5	63	8.880312	0			
19220	y	1	113	8.037413	0			
19221	oteey	5	117	7.987228	0			
19222	chodar	6	9	11.687667	0			
19223	choy	4	10	11.535664	0			
19224	cheor	5	63	8.880312	1	chargram:che:left	chargram:che:left	
19225	cheokeey	8	4	12.857592	1	chargram:che:left	chargram:che:left	
19226	octheody	8	2	13.857592	0			
19227	cthchy	6	2	13.857592	0			
19228	yteey	5	23	10.334030	0			
19229	or	2	266	6.802310	0			
19230	cheeytey	8	1	14.857592	1	chargram:che:left	chargram:che:left	
19231	olcheey	7	4	12.857592	0			
19232	cthey	5	32	9.857592	0			
19233	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
19234	olcheey	7	4	12.857592	0			
19235	she	3	23	10.334030	0			
19236	qokeas	6	1	14.857592	1	chargram:qok:left	chargram:qok:left	
19237	yteody	6	10	11.535664	0			
19238	etodaithey	10	1	14.857592	0			
19239	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
19240	chol	4	263	6.818673	0			
19241	okeam	5	2	13.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19242	s	1	168	7.465275	0			
19243	or	2	266	6.802310	0			
19244	ariin	5	2	13.857592	0			
19245	aiin	4	367	6.337956	0			
19246	oeey	4	6	12.272630	1	chargram:oe:left	chargram:oe:left	
19247	keeos	5	3	13.272630	1	chargram:ke:left	chargram:ke:left	
19248	aiiin	5	34	9.770129	0			
19249	kodshol	7	1	14.857592	0			
19250	otolsheeos	10	1	14.857592	0			
19251	octhodaly	9	1	14.857592	0			
19252	opalefom	8	1	14.857592	0			
19253	oepchksheey	11	1	14.857592	1	chargram:oe:left	chargram:oe:left	
19254	qotodain	8	1	14.857592	0			
19255	s	1	168	7.465275	0			
19256	oar	3	13	11.157153	0			
19257	ofchoshy	8	1	14.857592	0			
19258	cthoshol	8	1	14.857592	0			
19259	schodchy	8	1	14.857592	0			
19260	qotchd	6	4	12.857592	0			
19261	otol	4	64	8.857592	0			
19262	ykchdg	6	1	14.857592	0			
19263	chodain	7	6	12.272630	0			
19264	tor	3	15	10.950702	0			
19265	otor	4	38	9.609665	0			
19266	s	1	168	7.465275	0			
19267	cho	3	48	9.272630	0			
19268	s	1	168	7.465275	0			
19269	chol	4	263	6.818673	0			
19270	sheoees	7	1	14.857592	0			
19271	shor	4	66	8.813198	0			
19272	shol	4	135	7.780777	0			
19273	ody	3	35	9.728309	0			
19274	cheodaiin	9	4	12.857592	1	chargram:che:left	chargram:che:left	
19275	s	1	168	7.465275	0			
19276	lor	3	31	9.903396	0			
19277	sheeody	7	2	13.857592	0			
19278	chodaiin	8	29	9.999611	0			
19279	sodar	5	4	12.857592	0			
19280	shodam	6	1	14.857592	0			
19281	okcheody	8	3	13.272630	1	chargram:ok:left	chargram:ok:left	
19282	ctho	4	10	11.535664	0			
19283	ckhol	5	14	11.050237	0			
19284	ychor	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19285	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
19286	keol	4	15	10.950702	1	chargram:ke:left	chargram:ke:left	
19287	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
19288	ckhody	6	3	13.272630	0			
19289	okeol	5	52	9.157153	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19290	oteol	5	29	9.999611	0			
19291	sodal	5	1	14.857592	0			
19292	sheo	4	42	9.465275	0			
19293	al	2	211	7.136493	0			
19294	sal	3	43	9.431328	0			
19295	qokor	5	26	10.157153	1	chargram:qok:left	chargram:qok:left	
19296	shey	4	226	7.037413	0			
19297	okcheor	7	2	13.857592	1	chargram:ok:left	chargram:ok:left	
19298	sheedom	7	1	14.857592	0			
19299	shodaiin	8	20	10.535664	0			
19300	qotchy	6	41	9.500040	0			
19301	kchol	5	15	10.950702	0			
19302	s	1	168	7.465275	0			
19303	ychey	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19304	ckhos	5	1	14.857592	0			
19305	okcheod	7	1	14.857592	1	chargram:ok:left	chargram:ok:left	
19306	chs	3	13	11.157153	0			
19307	ochol	5	3	13.272630	0			
19308	shodal	6	1	14.857592	0			
19309	dol	3	89	8.381859	0			
19310	cheodam	7	1	14.857592	1	chargram:che:left	chargram:che:left	
19311	choshy	6	3	13.272630	0			
19312	qokor	5	26	10.157153	1	chargram:qok:left	chargram:qok:left	
19313	chckhs	6	1	14.857592	0			
19314	tcheo	5	4	12.857592	0			
19315	l	1	48	9.272630	0			
19316	cho	3	48	9.272630	0			
19317	lch	3	1	14.857592	0			
19318	cthody	6	15	10.950702	0			
19319	olkees	6	2	13.857592	0			
19320	shodaiin	8	20	10.535664	0			
19321	shody	5	43	9.431328	0			
19322	tchor	5	19	10.609665	0			
19323	shol	4	135	7.780777	0			
19324	s	1	168	7.465275	0			
19325	sheoky	6	5	12.535664	0			
19326	ychockhy	8	1	14.857592	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19327	cthol	5	40	9.535664	0			
19328	osos	4	1	14.857592	0			
19329	dol	3	89	8.381859	0			
19330	shol	4	135	7.780777	0			
19331	daiin	5	621	5.579143	0			
19332	shcthy	6	26	10.157153	0			
19333	kchor	5	14	11.050237	0			
19334	cthy	4	79	8.553812	0			
19335	chokal	6	5	12.535664	0			
19336	daiin	5	621	5.579143	0			
19337	oain	4	9	11.687667	0			
19338	okor	4	20	10.535664	1	chargram:ok:left	chargram:ok:left	
19339	shody	5	43	9.431328	0			
19340	teols	5	1	14.857592	0			
19341	ychocthy	8	2	13.857592	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19342	chotey	6	8	11.857592	0			
19343	teeys	5	1	14.857592	0			
19344	ysaiin	6	3	13.272630	0			
19345	chotar	6	10	11.535664	0			
19346	shody	5	43	9.431328	0			
19347	ocheodaiin	10	1	14.857592	0			
19348	tchos	5	2	13.857592	0			
19349	sor	3	41	9.500040	0			
19350	qokor	5	26	10.157153	1	chargram:qok:left	chargram:qok:left	
19351	cheo	4	45	9.365739	1	chargram:che:left	chargram:che:left	
19352	los	3	5	12.535664	0			
19353	ckheody	7	4	12.857592	0			
19354	ychor	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
19355	odol	4	1	14.857592	0			
19356	cho	3	48	9.272630	0			
19357	daiin	5	621	5.579143	0			
19358	s	1	168	7.465275	0			
19359	dain	4	151	7.619188	0			
19360	ckcho	5	1	14.857592	0			
19361	ctho	4	10	11.535664	0			
19362	cthosm	6	1	14.857592	0			
19363	shodaiin	8	20	10.535664	0			
19364	qokcho	6	6	12.272630	1	chargram:qok:left	chargram:qok:left	
19365	cthol	5	40	9.535664	0			
19366	ol	2	426	6.122883	0			
19367	chol	4	263	6.818673	0			
19368	cthol	5	40	9.535664	0			
19369	olchod	6	1	14.857592	0			
19370	otchdal	7	3	13.272630	0			
19371	or	2	266	6.802310	0			
19372	shodaiin	8	20	10.535664	0			
19373	dar	3	261	6.829686	0			
19374	cthog	5	1	14.857592	0			
19375	dair	4	73	8.667768	0			
19376	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
19377	ykchy	5	19	10.609665	0			
19378	dar	3	261	6.829686	0			
19379	chodaiindy	10	1	14.857592	0			
19380	dar	3	261	6.829686	0			
19381	sheqokam	8	1	14.857592	0			
19382	shodain	7	4	12.857592	0			
19383	qokeeam	7	1	14.857592	1	chargram:qok:left	chargram:qok:left	
19384	dsheog	6	1	14.857592	0			
19385	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19386	damo	4	3	13.272630	0			
19387	ytchol	6	5	12.535664	0			
19388	sar	3	64	8.857592	0			
19389	dar	3	261	6.829686	0			
19390	tchedy	6	30	9.950702	0			
19391	opaiis	6	1	14.857592	0			
19392	chedaiin	8	23	10.334030	1	chargram:che:left	chargram:che:left	
19393	dsheedy	7	3	13.272630	0			
19394	qopchedal	9	1	14.857592	0			
19395	keo	3	2	13.857592	1	chargram:ke:left	chargram:ke:left	
19396	daiin	5	621	5.579143	0			
19397	otalaiin	8	3	13.272630	0			
19398	oar	3	13	11.157153	0			
19399	dor	3	49	9.242882	0			
19400	cheody	6	61	8.926855	1	chargram:che:left	chargram:che:left	
19401	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
19402	odor	4	6	12.272630	0			
19403	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
19404	okair	5	21	10.465275	1	chargram:ok:left	chargram:ok:left	
19405	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
19406	daiis	5	3	13.272630	0			
19407	qotar	5	57	9.024702	0			
19408	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
19409	olaiin	6	35	9.728309	0			
19410	todal	5	3	13.272630	0			
19411	cholky	6	3	13.272630	0			
19412	qokal	5	164	7.500040	1	chargram:qok:left	chargram:qok:left	
19413	shdy	4	35	9.728309	0			
19414	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
19415	otody	5	11	11.398161	0			
19416	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
19417	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
19418	qokair	6	13	11.157153	1	chargram:qok:left	chargram:qok:left	
19419	opary	5	3	13.272630	0			
19420	shor	4	66	8.813198	0			
19421	olkeedy	7	37	9.648139	0			
19422	olkchdy	7	4	12.857592	0			
19423	cheedy	6	50	9.213736	1	chargram:che:left	chargram:che:left	
19424	kalchdy	7	1	14.857592	0			
19425	ched	4	18	10.687667	1	chargram:che:left	chargram:che:left	
19426	aiin	4	367	6.337956	0			
19427	or	2	266	6.802310	0			
19428	chol	4	263	6.818673	0			
19429	kar	3	43	9.431328	0			
19430	am	2	78	8.572190	0			
19431	daiin	5	621	5.579143	0			
19432	chekar	6	6	12.272630	1	chargram:che:left	chargram:che:left	
19433	olkaiin	7	22	10.398161	0			
19434	olkeody	7	1	14.857592	0			
19435	ykaiin	6	33	9.813198	0			
19436	otain	5	78	8.572190	0			
19437	dar	3	261	6.829686	0			
19438	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
19439	ykaro	5	1	14.857592	0			
19440	saiin	5	106	8.129672	0			
19441	choky	5	33	9.813198	0			
19442	qotchdy	7	22	10.398161	0			
19443	otaly	5	17	10.770129	0			
19444	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
19445	dal	3	212	7.129672	0			
19446	dy	2	196	7.242882	0			
19447	chckhaiin	9	2	13.857592	0			
19448	chk	3	1	14.857592	0			
19449	qof	3	1	14.857592	0			
19450	oxockhey	8	1	14.857592	0			
19451	olkain	6	25	10.213736	0			
19452	am	2	78	8.572190	0			
19453	opchaikhy	9	1	14.857592	0			
19454	oteedan	7	1	14.857592	0			
19455	ykeedy	6	25	10.213736	0			
19456	qotar	5	57	9.024702	0			
19457	ain	3	69	8.749068	0			
19458	eedy	4	4	12.857592	1	chargram:ee:left	chargram:ee:left	
19459	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
19460	tam	3	4	12.857592	0			
19461	chorchor	8	1	14.857592	0			
19462	tchor	5	19	10.609665	0			
19463	am	2	78	8.572190	0			
19464	otor	4	38	9.609665	0			
19465	otchy	5	39	9.572190	0			
19466	tody	4	7	12.050237	0			
19467	oty	3	95	8.287737	0			
19468	oteey	5	117	7.987228	0			
19469	qotchy	6	41	9.500040	0			
19470	par	3	5	12.535664	0			
19471	ar	2	297	6.643273	0			
19472	ypchdair	8	1	14.857592	0			
19473	ol	2	426	6.122883	0			
19474	s	1	168	7.465275	0			
19475	aiin	4	367	6.337956	0			
19476	oly	3	46	9.334030	0			
19477	otody	5	11	11.398161	0			
19478	qodar	5	11	11.398161	0			
19479	oteey	5	117	7.987228	0			
19480	dar	3	261	6.829686	0			
19481	ykol	4	11	11.398161	0			
19482	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
19483	or	2	266	6.802310	0			
19484	eedy	4	4	12.857592	1	chargram:ee:left	chargram:ee:left	
19485	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
19486	kshdor	6	1	14.857592	0			
19487	chepchdy	8	1	14.857592	1	chargram:che:left	chargram:che:left	
19488	ofaiin	6	6	12.272630	0			
19489	ol	2	426	6.122883	0			
19490	oldaiin	7	5	12.535664	0			
19491	opshol	6	1	14.857592	0			
19492	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
19493	oty	3	95	8.287737	0			
19494	odain	5	13	11.157153	0			
19495	ol	2	426	6.122883	0			
19496	chdy	4	114	8.024702	0			
19497	chdy	4	114	8.024702	0			
19498	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
19499	shdy	4	35	9.728309	0			
19500	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
19501	chdy	4	114	8.024702	0			
19502	kol	3	29	9.999611	0			
19503	chdy	4	114	8.024702	0			
19504	qoty	4	70	8.728309	0			
19505	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
19506	dan	3	15	10.950702	0			
19507	teodaiin	8	2	13.857592	0			
19508	oekeey	6	1	14.857592	1	chargram:oe:left	chargram:oe:left	
19509	qokees	6	8	11.857592	1	chargram:qok:left	chargram:qok:left	
19510	ody	3	35	9.728309	0			
19511	chekaiin	8	4	12.857592	1	chargram:che:left	chargram:che:left	
19512	chekaiin	8	4	12.857592	1	chargram:che:left	chargram:che:left	
19513	chky	4	13	11.157153	0			
